name,playcount,listeners,mbid,url,streamable,tags
Crash Test Dummies,6069729,591151,afb8f901-d846-4c70-a898-59bc183d1da7,https://www.last.fm/music/Crash+Test+Dummies,0,"rock, alternative, alternative rock"
Ane Brun,12454589,590539,d735497b-25f9-4503-8fb5-f50150730c18,https://www.last.fm/music/Ane+Brun,0,"singer-songwriter, female vocalists, norwegian"
Camille,8944107,590510,a5511b19-c0af-4886-ab1a-042980644dd2,https://www.last.fm/music/Camille,0,"french, female vocalists, chanson francaise"
Daniel Johnston,15370806,590488,8a7ca8b0-d23c-4eff-8fe9-6220ba5c9c76,https://www.last.fm/music/Daniel+Johnston,0,"Lo-Fi, singer-songwriter, indie"
The Orb,9563689,590273,42c14c80-bd17-47e4-9bb2-a35897638c4d,https://www.last.fm/music/The+Orb,0,"ambient, electronic, chillout"
Suicidal Tendencies,14674465,590140,e9e2a634-984f-4c10-bf7b-7970179e1ef1,https://www.last.fm/music/Suicidal+Tendencies,0,"hardcore, crossover, thrash metal"
Flobots,9638682,589786,7892c869-1e2b-4b38-8540-4caff7dd2b49,https://www.last.fm/music/Flobots,0,"Hip-Hop, political, indie"
Paula Abdul,4970140,589641,275d1fca-22e8-46b9-85e6-c3523098a599,https://www.last.fm/music/Paula+Abdul,0,"pop, 80s, female vocalists"
Buckcherry,8662971,589623,822e92ef-72ea-42e0-9af1-b987816b487a,https://www.last.fm/music/Buckcherry,0,"hard rock, rock, alternative rock"
Marillion,20808830,589305,34466222-65e4-4766-8ed0-01b751fe96c7,https://www.last.fm/music/Marillion,0,"Progressive rock, rock, classic rock"
Darius Rucker,6133906,588362,3ae70f76-ea53-4cc5-906e-d47a384202a1,https://www.last.fm/music/Darius+Rucker,0,"country, new country, pop"
Thompson Twins,4699711,588126,228af6b5-f691-4ed2-a63b-10cc6fcc1144,https://www.last.fm/music/Thompson+Twins,0,"80s, new wave, pop"
W.A.S.P.,19495492,587930,171cbc8f-8ab3-4aec-9916-f0bdbe26bb79,https://www.last.fm/music/W.A.S.P.,0,"heavy metal, hard rock, hair metal"
Kardinal Offishall,3201046,587671,03647192-f55b-42b2-9a74-db28fcae8fd1,https://www.last.fm/music/Kardinal+Offishall,0,"Hip-Hop, rap, Canadian"
Tokio Hotel,27071879,587536,462a85b4-83ac-4164-86b3-e5ac6a7ec040,https://www.last.fm/music/Tokio+Hotel,0,"rock, german, gay"
Dimmu Borgir,38072775,586762,17167af8-c1da-45cc-bba2-9d23f068b7a3,https://www.last.fm/music/Dimmu+Borgir,0,"black metal, Symphonic Black Metal, melodic black metal"
Nipsey Hussle,8552111,586533,410bbb19-8309-4a0b-9f87-3d65bde4a826,https://www.last.fm/music/Nipsey+Hussle,0,"Hip-Hop, rap, west coast"
Sebastian,8608588,586293,b9896633-268a-4c63-b0c4-c98fa3b0e8fc,https://www.last.fm/music/Sebastian,0,"electro, electronic, french"
Angelo Badalamenti,13039179,585349,5894dac5-0260-4175-b36e-e34680a859d6,https://www.last.fm/music/Angelo+Badalamenti,0,"Soundtrack, ambient, instrumental"
Luniz,3481636,584636,a8863d65-6f1e-43b0-b480-7dd85fd8339e,https://www.last.fm/music/Luniz,0,"Hip-Hop, rap, Gangsta Rap"
College,7101666,584503,d41396da-ed4b-4d0a-a902-d4bcd39cef62,https://www.last.fm/music/College,0,"synthpop, electronic, french"
Gnash,6853102,584473,,https://www.last.fm/music/Gnash,0,"pop, rock, Grunge"
Pnau,8042534,584399,b04df404-eefa-4ae4-9f3e-ba220d9dce16,https://www.last.fm/music/Pnau,0,"electronic, australian, dance"
Mountain,4103272,583501,295ad371-45d3-4370-8504-68c92ca2948d,https://www.last.fm/music/Mountain,0,"classic rock, hard rock, blues rock"
Puscifer,20852718,583351,6e4277d8-7b64-44a3-b823-13bd15114e22,https://www.last.fm/music/Puscifer,0,"industrial, alternative, Progressive rock"
Ted Nugent,5162204,583131,e491fae8-3a5a-438e-8368-925753fb41a1,https://www.last.fm/music/Ted+Nugent,0,"hard rock, classic rock, rock"
Mad Season,8631970,583122,bfd085b8-0bbf-46b3-8ab9-193bca5c85e7,https://www.last.fm/music/Mad+Season,0,"Grunge, alternative rock, rock"
Nonpoint,9324417,582910,f10177e4-b7f7-4e63-92b6-c805c6cc54d6,https://www.last.fm/music/Nonpoint,0,"Nu Metal, metal, hard rock"
Dilated Peoples,7957995,582824,c71abd83-9d66-4c7b-9f0d-c9c36e85a955,https://www.last.fm/music/Dilated+Peoples,0,"Hip-Hop, rap, underground hip-hop"
Corona,3782086,582767,405be96c-19e8-4d47-a022-e6f7987d2a87,https://www.last.fm/music/Corona,0,"eurodance, dance, 90s"
Tamia,4895433,582534,a43ab993-f285-47c3-9a41-8ffbb4cf7396,https://www.last.fm/music/Tamia,0,"rnb, female vocalists, soul"
Dustin O'Halloran,10369975,581391,40c9866d-ae1b-4445-9542-bcc4d5ab9d9e,https://www.last.fm/music/Dustin+O%27Halloran,0,"piano, contemporary classical, Classical"
A.R. Rahman,11342311,580451,e0bba708-bdd3-478d-84ea-c706413bedab,https://www.last.fm/music/A.R.+Rahman,0,"Soundtrack, bollywood, Indian"
Melvins,21262866,580022,9ccfbc94-a4f4-42f7-b6f5-d903ab77cccb,https://www.last.fm/music/Melvins,0,"Sludge, Grunge, Stoner Rock"
Edwin Starr,3087277,579833,f27ec8db-af05-4f36-916e-3d57f91ecf5e,https://www.last.fm/music/Edwin+Starr,0,"soul, funk, motown"
Rusted Root,4296672,579684,eec37ec3-79f5-4158-bed8-370ccb4aa295,https://www.last.fm/music/Rusted+Root,0,"alternative, seen live, Jam"
Motionless in White,31198811,579539,1c5b9bd6-76e8-4fe7-a6df-3bc0b5a452cc,https://www.last.fm/music/Motionless+in+White,0,"metalcore, post-hardcore, screamo"
Rednex,3256045,579477,64585ad9-a908-422f-b675-8ab7386d5164,https://www.last.fm/music/Rednex,0,"country, pop, eurodance"
Halestorm,23090466,578955,eaed2193-e026-493b-ac57-113360407b06,https://www.last.fm/music/Halestorm,0,"hard rock, female vocalists, rock"
Cinderella,7918192,578709,f689f570-2a10-49ad-b102-712aa2cad03c,https://www.last.fm/music/Cinderella,0,"hard rock, hair metal, Glam Metal"
Shirley Bassey,5196484,578448,05ec70a5-3858-4346-a649-fda0a297b8c1,https://www.last.fm/music/Shirley+Bassey,0,"jazz, female vocalists, soul"
Balmorhea,12271474,577192,1507b368-e660-4c15-af94-3f5603561045,https://www.last.fm/music/Balmorhea,0,"post-rock, instrumental, ambient"
Nancy Wilson,3799202,577013,f597eafc-4dc5-4bc4-a019-a5035a3c8502,https://www.last.fm/music/Nancy+Wilson,0,"jazz, female vocalists, soul"
Tori Kelly,8881940,576821,e4b87494-a5eb-439d-b3bf-5f1b46d4dc6b,https://www.last.fm/music/Tori+Kelly,0,"pop, female vocalists, soul"
Guru Josh Project,4380174,576621,9fa0e4be-4cd9-43fb-8b20-ad07c15b3b97,https://www.last.fm/music/Guru+Josh+Project,0,"House, dance, electronic"
Peter Frampton,4767227,576586,638206ee-0e3d-47cf-9769-d73330b15a87,https://www.last.fm/music/Peter+Frampton,0,"classic rock, rock, 70s"
Alesana,21570948,576420,1079b087-a5b3-4a07-abbc-88043ceda334,https://www.last.fm/music/Alesana,0,"post-hardcore, screamo, emocore"
Mushroomhead,10697286,576402,6e755d2d-0b47-449d-b03f-fcacec33aab2,https://www.last.fm/music/Mushroomhead,0,"Nu Metal, metal, alternative metal"
Squeeze,6493337,575733,0509a681-a362-4800-9075-656041dccdbd,https://www.last.fm/music/Squeeze,0,"new wave, 80s, pop"
Netsky,15161359,575549,587fd8ec-2e9d-4ce6-8bc5-97d0a9334883,https://www.last.fm/music/Netsky,0,"Drum and bass, liquid funk, breakbeat"
The Distillers,16813120,574916,d25fa5a6-92bf-46a3-8bf7-31149b62eb84,https://www.last.fm/music/The+Distillers,0,"punk, punk rock, female vocalists"
Saving Abel,5666257,574899,1c3c7d51-4679-476c-8cb0-580a35da018b,https://www.last.fm/music/Saving+Abel,0,"alternative rock, rock, hard rock"
Ab-Soul,9932587,574881,acc12019-10e3-40aa-b4bf-66fbb4a692af,https://www.last.fm/music/Ab-Soul,0,"Hip-Hop, rap, underground hip-hop"
Villagers,9200463,574813,22f6ed4d-c1ce-4f7b-8e69-a5761a9de9aa,https://www.last.fm/music/Villagers,0,"seen live, folk, singer-songwriter"
Son Lux,11415400,573687,afcd292c-3c1e-4708-af4a-991aadf957e4,https://www.last.fm/music/Son+Lux,0,"electronic, experimental, trip-hop"
Little Big Town,6103471,573211,76e78b58-f301-4975-8058-7f84d8360738,https://www.last.fm/music/Little+Big+Town,0,"country, modern country, Little Big Town"
Roger Waters,12793888,572576,0f50beab-d77d-4f0f-ac26-0b87d3e9b11b,https://www.last.fm/music/Roger+Waters,0,"Progressive rock, seen live, classic rock"
Belly,6670038,572187,c118bc97-11a7-41dc-a55e-48c3bcf22ac2,https://www.last.fm/music/Belly,0,"alternative, female vocalists, indie"
Eric Carmen,3373996,571610,4e6daf86-a5c9-42ea-9bd2-9482a71c38d4,https://www.last.fm/music/Eric+Carmen,0,"pop, 80s, soft rock"
Modeselektor,11665651,571324,8a7a4e72-a099-425f-8238-80706fc1c746,https://www.last.fm/music/Modeselektor,0,"electronic, idm, electro"
Jake Owen,6060834,571109,508f4f83-26dc-4d21-98d9-1a8c04d5ad4a,https://www.last.fm/music/Jake+Owen,0,"country, modern country, male vocalists"
John Powell,14070154,570503,52bb713d-b0c9-4bf6-9f58-392388d5cc11,https://www.last.fm/music/John+Powell,0,"Soundtrack, instrumental, composer"
Kreator,32092178,570104,39822e8d-f24e-4f07-b51b-28b22e59fbdb,https://www.last.fm/music/Kreator,0,"thrash metal, seen live, metal"
The Hoosiers,8146752,569833,52fe888b-112f-4023-adc9-f8287f177f7a,https://www.last.fm/music/The+Hoosiers,0,"indie, indie rock, british"
Rich Brian,18812599,569229,,https://www.last.fm/music/Rich+Brian,0,"Hip-Hop, rap, trap"
UFO,8721446,568780,f6b037df-35e8-4ef5-b59c-5634de1b44d4,https://www.last.fm/music/UFO,0,"hard rock, classic rock, rock"
Jess Glynne,8425613,568424,89ccd7c3-b4f8-45a6-a53f-e903eaaf96be,https://www.last.fm/music/Jess+Glynne,0,"pop, british, seen live"
Slash,17484082,568344,ef2533cc-e8fa-4ba9-96a1-5a516e5bf850,https://www.last.fm/music/Slash,0,"hard rock, rock, guitar"
Axwell,3854136,568092,4539050e-e355-4c39-bdfa-e74cb67ce365,https://www.last.fm/music/Axwell,0,"House, dance, electronic"
Joe Jackson,6972699,567560,e6fe63ef-5fb8-4f83-a59d-fc13d85d5454,https://www.last.fm/music/Joe+Jackson,0,"new wave, singer-songwriter, pop"
Evans Blue,9661700,567473,7c1e7bfd-3566-4833-b1ba-76f074c8772a,https://www.last.fm/music/Evans+Blue,0,"alternative rock, rock, hard rock"
Poets of the Fall,30362603,566748,482a5456-7d8a-4366-a2e9-6f38853df632,https://www.last.fm/music/Poets+of+the+Fall,0,"rock, alternative rock, finnish"
Traveling Wilburys,6955210,566390,4387b544-e4d0-4f18-b74e-d4a5ba1582ab,https://www.last.fm/music/Traveling+Wilburys,0,"classic rock, rock, Supergroup"
Dan + Shay,8590650,566106,6a2d48d4-25c0-483d-b135-680af589a4ae,https://www.last.fm/music/Dan+%252B+Shay,0,"country, pop, country pop"
Dr. John,6140747,565865,fe0e1895-aa84-47d9-8e5b-7930fc20709b,https://www.last.fm/music/Dr.+John,0,"blues, New Orleans, jazz"
Technotronic,3050075,565339,62173ce5-37ef-41b1-86cd-45401a8955fc,https://www.last.fm/music/Technotronic,0,"dance, eurodance, 80s"
Everything Everything,21442974,564347,251e10fb-4ed1-4a79-8655-7f22d461a689,https://www.last.fm/music/Everything+Everything,0,"seen live, indie, indie pop"
Arlo Parks,12081840,563993,,https://www.last.fm/music/Arlo+Parks,0,"rnb, soul, pop"
amaarae,12834848,563932,,https://www.last.fm/music/amaarae,0,"rnb, ghana, afrobeats"
Smoke City,4883057,563885,7fbfcd25-9ce2-4ef4-9270-e971ea61fb4a,https://www.last.fm/music/Smoke+City,0,"trip-hop, chillout, downtempo"
Golden Earring,5694848,563640,75336c3d-2833-46cb-8037-b835cd7d646d,https://www.last.fm/music/Golden+Earring,0,"classic rock, rock, hard rock"
Alan Menken,9543525,563597,817c68f4-e110-4529-82fa-aec902e9768f,https://www.last.fm/music/Alan+Menken,0,"Soundtrack, Disney, musical"
Run–D.M.C.,3927618,561605,,https://www.last.fm/music/Run%E2%80%93D.M.C.,0,"rap, Hip-Hop, hip hop"
NEIKED,5560535,561590,,https://www.last.fm/music/NEIKED,0,"pop, rnb, swedish"
Dion,5066471,561344,b073d6b8-253e-4f61-8d48-fd7688c89dee,https://www.last.fm/music/Dion,0,"oldies, 60s, rock n roll"
Tim Hecker,26154236,561277,c7ee3bc9-780c-42c0-91e9-4cd70ad692d3,https://www.last.fm/music/Tim+Hecker,0,"ambient, drone, electronic"
Petit biscuit,7654580,561239,,https://www.last.fm/music/Petit+biscuit,0,"electronic, french, House"
The Sugarhill Gang,2975776,561072,336f2e14-b064-45c8-8b2a-01663a0bee64,https://www.last.fm/music/The+Sugarhill+Gang,0,"Hip-Hop, rap, old school"
Blue,6458344,560932,a5baa69e-e6c7-4e9b-be31-9fce5cb9d49a,https://www.last.fm/music/Blue,0,"pop, boybands, british"
Refused,15302292,560833,42884e27-dfb8-453d-990f-2ffd90bc2d1a,https://www.last.fm/music/Refused,0,"hardcore, punk, post-hardcore"
En Vogue,4012132,559920,9a883a69-436b-4d17-9ffd-122a9bf4419a,https://www.last.fm/music/En+Vogue,0,"rnb, soul, female vocalists"
Daya,6312543,559868,,https://www.last.fm/music/Daya,0,"pop, indie, indie pop"
Knife Party,10967303,559080,b41b4d38-eaa1-46af-8abb-b286148e5b49,https://www.last.fm/music/Knife+Party,0,"dubstep, electro house, electronic"
Gryffin,11452312,558973,,https://www.last.fm/music/Gryffin,0,"House, electronic, dance"
Minor Threat,18522873,558311,09037f07-42bc-46ac-a1ee-37f834451fee,https://www.last.fm/music/Minor+Threat,0,"hardcore, hardcore punk, punk"
Brandon Flowers,13800830,558215,5b9dc76b-8574-4cb5-9496-ab1bc0d35c29,https://www.last.fm/music/Brandon+Flowers,0,"indie, alternative rock, indie rock"
Giacomo Puccini,5701253,557308,a693df4a-8762-4a45-b7fd-6695b558385e,https://www.last.fm/music/Giacomo+Puccini,0,"Classical, opera, italian"
Four Year Strong,21955747,556822,c0a138e2-cef7-471b-8fbb-524e1076256a,https://www.last.fm/music/Four+Year+Strong,0,"pop punk, melodic hardcore, hardcore"
Candlebox,5591304,556005,8e9516ba-f417-47dd-a8a5-8998b94553f8,https://www.last.fm/music/Candlebox,0,"Grunge, rock, alternative rock"
Sigma,6174764,555858,f39f5cad-a77b-47a8-b687-aca467b8a6e5,https://www.last.fm/music/Sigma,0,"Drum and bass, liquid funk, dnb"
Marty Robbins,8481566,555855,2c2add7c-9a99-4812-a20e-870d331f01fd,https://www.last.fm/music/Marty+Robbins,0,"country, classic country, 50s"
George Gershwin,3698506,555379,65744963-191a-44ef-a3c7-b693a808a158,https://www.last.fm/music/George+Gershwin,0,"Classical, jazz, piano"
The Wailers,4348888,555299,c9e99d40-4a2c-4ca7-ac5b-e842264ee271,https://www.last.fm/music/The+Wailers,0,"reggae, seen live, roots reggae"
Bell Biv DeVoe,3468620,555077,9b16908a-a78c-45a7-8366-d2a41967f745,https://www.last.fm/music/Bell+Biv+DeVoe,0,"new jack swing, rnb, Hip-Hop"
L7,7362443,554457,57111f1f-9829-45ea-bb4e-a5aba37cd1d1,https://www.last.fm/music/L7,0,"Grunge, riot grrrl, punk"
Airbourne,13854817,554345,5365f55c-b1e1-48f9-b09f-078f7a14cb1f,https://www.last.fm/music/Airbourne,0,"hard rock, rock, seen live"
Bernard Herrmann,5433300,554170,74cad662-0eb6-4044-908e-04680457957a,https://www.last.fm/music/Bernard+Herrmann,0,"Soundtrack, instrumental, composer"
Gabrielle,5005426,553828,d55fe7ec-3c7f-44e7-b9cc-b025c4351f70,https://www.last.fm/music/Gabrielle,0,"pop, soul, female vocalists"
Johann Strauss II,3625832,553768,8255db36-4902-4cf6-8612-0f2b4288bc9a,https://www.last.fm/music/Johann+Strauss+II,0,"Classical, romantic, waltz"
Lustra,4186100,553729,b9b082f5-e4d9-4cf2-8fce-8b1e2d8cb6c4,https://www.last.fm/music/Lustra,0,"punk rock, rock, punk"
Tangerine Dream,11738142,553179,23d8426c-18c7-46e6-a51d-7395bd43c641,https://www.last.fm/music/Tangerine+Dream,0,"electronic, ambient, krautrock"
Nosaj Thing,11402726,552921,b476bc5e-19ca-4e5a-82c8-1a068d601a7d,https://www.last.fm/music/Nosaj+Thing,0,"electronic, glitch-hop, ambient"
Sérgio Mendes,5202353,552632,799951d8-2b8b-45c0-890b-f176a4113c1e,https://www.last.fm/music/S%C3%A9rgio+Mendes,0,"Bossa Nova, jazz, brazilian"
Waylon Jennings,8685276,552085,1a46826b-4d73-4e04-8590-f36c9d832f9e,https://www.last.fm/music/Waylon+Jennings,0,"country, outlaw country, classic country"
The Crystals,3483884,552042,c9a48e5f-aa33-4ef5-a340-2101cdb9d95c,https://www.last.fm/music/The+Crystals,0,"60s, pop, oldies"
Stratovarius,25753697,551761,c3d6fdd5-67c5-453e-87e3-d17a00a52879,https://www.last.fm/music/Stratovarius,0,"Power metal, metal, melodic metal"
Digable Planets,7847983,551569,ff44f779-74ab-48f8-aac3-39ebe8f7c18e,https://www.last.fm/music/Digable+Planets,0,"Hip-Hop, Jazz Hop, hip hop"
Igor Stravinsky,7139204,551426,c278de2c-9696-4fdf-a919-0781cd945e2c,https://www.last.fm/music/Igor+Stravinsky,0,"Classical, contemporary classical, russian"
dodie,17665336,551239,,https://www.last.fm/music/dodie,0,"indie, folk, indie pop"
Yelawolf,11242812,551168,13513a8a-e9a8-4367-b9e4-410fef5bed3a,https://www.last.fm/music/Yelawolf,0,"Hip-Hop, rap, southern rap"
Gregory Isaacs,5086453,550753,9abff216-e204-4dbc-9849-d1dbe1fbbda8,https://www.last.fm/music/Gregory+Isaacs,0,"reggae, roots reggae, dub"
Wet,7132926,550677,f632986c-1c36-477c-bafb-ec36459cff52,https://www.last.fm/music/Wet,0,"indie pop, electronic, ambient"
LP,10345798,550578,fe5dbbbf-f083-4cbc-a8df-e2542648e8c5,https://www.last.fm/music/LP,0,"indie, rock, seen live"
Suicide Silence,24014257,550431,4fd53e84-ffa1-4434-9146-3fab25ece7e0,https://www.last.fm/music/Suicide+Silence,0,"deathcore, death metal, grindcore"
MisterWives,8113657,550169,5b6bac92-9b60-4e96-ac13-935bb6941b96,https://www.last.fm/music/MisterWives,0,"indie, pop, indie pop"
Noisia,13110845,549971,ec22a32b-acab-432e-a88c-ffe6ae68fa16,https://www.last.fm/music/Noisia,0,"Drum and bass, neurofunk, techstep"
Jamelia,3669724,549571,de07bdca-5e3d-4f27-a9db-e396141eac66,https://www.last.fm/music/Jamelia,0,"rnb, pop, female vocalists"
La Bouche,3763602,549407,b79a3909-7611-4b89-ab5a-5609c4aaacae,https://www.last.fm/music/La+Bouche,0,"eurodance, dance, 90s"
Public Image Ltd.,8407787,549120,68950696-ee9a-49b2-a8c2-d1d6c19355cc,https://www.last.fm/music/Public+Image+Ltd.,0,"post-punk, new wave, experimental"
Ariel Pink,16157353,549030,5882e375-503f-4bd2-89b1-967e0bfcb199,https://www.last.fm/music/Ariel+Pink,0,"Lo-Fi, psychedelic, seen live"
The Meters,6483936,548819,851827d6-ae31-4093-a166-1420cac610a4,https://www.last.fm/music/The+Meters,0,"funk, soul, New Orleans"
Mabel,10538641,548678,f6a9828c-7b52-41a1-b38a-426c28603555,https://www.last.fm/music/Mabel,0,"pop, dance, rnb"
ABC,5138298,548482,f4ddb7f1-bcaa-4f45-890f-291af5ea3617,https://www.last.fm/music/ABC,0,"80s, new wave, new romantic"
LIL PUMP,9958740,548429,,https://www.last.fm/music/LIL+PUMP,0,"trap, Hip-Hop, rap"
Steve Earle,7221317,548188,ec863030-7c13-45a3-a025-a69195d3a020,https://www.last.fm/music/Steve+Earle,0,"country, Alt-country, singer-songwriter"
Los Lobos,4552353,547938,2b9967c7-3246-4658-a561-ded5408dd9af,https://www.last.fm/music/Los+Lobos,0,"latin, rock, tex-mex"
Noel Gallagher's High Flying Birds,19014352,547443,d5f54887-117b-42a1-9aee-8780b84ebaba,https://www.last.fm/music/Noel+Gallagher%27s+High+Flying+Birds,0,"britpop, rock, british"
Queensrÿche,16520969,546921,deeea939-7f89-4762-b09f-79269cd70d3b,https://www.last.fm/music/Queensr%C3%BFche,0,"Progressive metal, heavy metal, metal"
Lights,21187651,545515,efdbd3b1-2d20-4cea-af46-dffbc1e7daba,https://www.last.fm/music/Lights,0,"pop, female vocalists, indie"
Wild Cherry,2638656,545252,da5ff827-174b-48d1-9a39-9fa290bb2925,https://www.last.fm/music/Wild+Cherry,0,"funk, Disco, 70s"
Don Diablo,7875309,545041,d873aeb7-8bbe-4f79-91b8-0bc11c7ae313,https://www.last.fm/music/Don+Diablo,0,"House, dance, electronic"
Nicolas Jaar,16623868,544845,06e99a1b-4020-4380-ab27-1a3e0c5e557c,https://www.last.fm/music/Nicolas+Jaar,0,"electronic, minimal, deep house"
Galaxie 500,12505285,544814,8ddc1812-2cf8-451c-afd1-e88f9d446e1b,https://www.last.fm/music/Galaxie+500,0,"shoegaze, dream pop, slowcore"
Arvo Pärt,8787304,544407,ae0b2424-d4c5-4c54-82ac-fe3be5453270,https://www.last.fm/music/Arvo+P%C3%A4rt,0,"Classical, contemporary classical, minimalism"
tobi lou,9354369,544355,,https://www.last.fm/music/tobi+lou,0,"Hip-Hop, rap, soul"
Vanessa Hudgens,7327681,544262,9da7ed18-20fa-4279-88c8-94299728236d,https://www.last.fm/music/Vanessa+Hudgens,0,"pop, female vocalists, Disney"
Django Django,11689523,544110,4bfce038-b1a0-4bc4-abe1-b679ab900f03,https://www.last.fm/music/Django+Django,0,"seen live, psychedelic, indie"
Traffic,5327365,544004,e5a87eb9-44ae-4910-8dc2-aa74020c0b0d,https://www.last.fm/music/Traffic,0,"classic rock, Progressive rock, Psychedelic Rock"
Big Time Rush,15520361,544000,94785e0f-81be-4360-a9e1-a00df5dc8bc6,https://www.last.fm/music/Big+Time+Rush,0,"pop, male vocalists, pop rock"
Deltron 3030,10619463,543775,ce886f30-8b8f-4cc8-b854-3749291350fd,https://www.last.fm/music/Deltron+3030,0,"Hip-Hop, underground hip-hop, rap"
Montell Jordan,2535000,543273,cc1f4763-a306-4ae7-8ba7-331872199f9e,https://www.last.fm/music/Montell+Jordan,0,"rnb, Hip-Hop, 90s"
Skylar Grey,6462371,542972,bd01c9d7-89dd-4cb4-9baa-a43bfa292bed,https://www.last.fm/music/Skylar+Grey,0,"pop, alternative, female vocalists"
Cameo,3267092,542912,ef4d808a-2113-44c3-9b44-1b31f026ef1e,https://www.last.fm/music/Cameo,0,"funk, 80s, soul"
Keith Jarrett,8729580,542382,061c4920-3ea6-4835-98f6-02f3b82f5e3a,https://www.last.fm/music/Keith+Jarrett,0,"jazz, piano, jazz piano"
